index,id,community,district,bizcircle,tagList,onsale
377,1111027374294,福禄巷,东城,灯市口,,0
378,1111027374295,富丽小区,海淀,紫竹桥,近地铁6号线慈寿寺站,2
379,1111027374296,妇联小区,朝阳,定福庄,近地铁八通线传媒大学站,4
380,1111027374297,富力信然庭,西城,陶然亭,,1
381,1111027374298,拂林园,朝阳,北苑,近地铁5号线北苑路北站,2
382,1111027374299,芳林苑,朝阳,方庄,近地铁14号线(东段)方庄站,3
383,1111027374300,富莱茵花园,东城,永定门,近地铁14号线(东段)永定门外站,3
384,1111027374301,富力又一城A区,朝阳,豆各庄,,14
385,1111027374302,富力又一城B区,朝阳,豆各庄,,22
386,1111027374303,富力又一城C区,朝阳,豆各庄,近地铁7号线焦化厂站,29
387,1111027374305,富明公寓,西城,牛街,近地铁7号线广安门内站,0
388,1111027374308,蜂鸟家园,海淀,万柳,近地铁10号线巴沟站,26
389,1111027374312,阜南小区,海淀,甘家口,近地铁9号线白堆子站,3
390,1111027374315,丰侨公寓,西城,金融街,近地铁4号线灵境胡同站,0
391,1111027374320,芳清园,海淀,清河,,5
392,1111027374326,枫润家园,海淀,上地,近地铁13号线上地站,3
393,1111027374327,富润家园,海淀,学院路,近地铁15号线六道口站,6
394,1111027374328,芙蓉里,海淀,圆明园,,23
395,1111027374329,富仁名苑,朝阳,安贞,近地铁5号线惠新西街南口站,10
396,1111027374330,富瑞苑,东城,广渠门,近地铁7号线广渠门内站,0
397,1111027374331,丰融园,西城,金融街,近地铁4号线灵境胡同站,0
398,1111027374335,锋尚国际,海淀,万柳,近地铁10号线长春桥站,9
399,1111027374336,丰盛胡同,西城,金融街,近地铁4号线灵境胡同站,1
400,1111027374337,福绥境胡同,西城,官园,近地铁2号线阜成门站,0
401,1111027374339,府上嘉园,东城,安定门,近地铁8号线安德里北街站,1
402,1111027374342,阜石路15号院,海淀,玉泉路,,0
403,1111027374343,阜石路甲9号院,海淀,田村,,0
404,1111027374344,分司厅胡同,东城,地安门,近地铁2号线安定门站,0
405,1111027374345,分司厅胡同11号院,东城,地安门,近地铁2号线安定门站,0
406,1111027374348,垡头北里,朝阳,垡头,近地铁7号线欢乐谷景区站,4
407,1111027374352,垡头东路,朝阳,垡头,近地铁7号线双合站,0
408,1111027374354,富通大厦,西城,官园,近地铁2号线车公庄站,2
409,1111027374366,垡头西里,朝阳,垡头,近地铁7号线欢乐谷景区站,5
410,1111027374369,垡头西里二区,朝阳,垡头,近地铁7号线欢乐谷景区站,4
411,1111027374371,垡头西里三区,朝阳,垡头,近地铁7号线欢乐谷景区站,4
412,1111027374372,垡头西里一区,朝阳,垡头,,2
413,1111027374378,府学胡同,东城,交道口,近地铁2号线鼓楼大街站,0
414,1111027374380,福溪家园,海淀,海淀北部新区,,0
415,1111027374383,复兴路22号院,海淀,万寿路,,0
416,1111027374384,复兴路23号院,海淀,公主坟,近地铁1号线公主坟站,0
417,1111027374385,复兴路24号院,海淀,万寿路,近地铁1号线五棵松站,0
418,1111027374386,复兴路26号院,海淀,万寿路,近地铁1号线万寿路站,0
419,1111027374387,复兴路30号院,海淀,五棵松,近地铁1号线五棵松站,5
420,1111027374388,复兴路46号院,海淀,玉泉路,近地铁1号线玉泉路站,3
421,1111027374389,复兴路61号院,海淀,万寿路,近地铁1号线万寿路站,4
422,1111027374390,复兴路63号,海淀,万寿路,近地铁1号线万寿路站,0
423,1111027374391,复兴路77号院,海淀,五棵松,近地铁1号线五棵松站,3
424,1111027374392,复兴路79号院,海淀,五棵松,近地铁1号线五棵松站,4
425,1111027374394,复兴路81号院,海淀,五棵松,近地铁1号线五棵松站,1
426,1111027374395,复兴路83号院,海淀,玉泉路,近地铁1号线玉泉路站,0
427,1111027374396,复兴路甲49号,海淀,公主坟,近地铁1号线万寿路站,1
428,1111027374397,复兴路甲65号,海淀,万寿路,近地铁1号线万寿路站,1
429,1111027374400,复兴路乙4号院,海淀,军博,近地铁1号线军事博物馆站,0
430,1111027374401,复兴路乙59号,海淀,万寿路,近地铁1号线万寿路站,0
431,1111027374402,复兴路乙6号院,海淀,军博,近地铁1号线军事博物馆站,1
432,1111027374403,复兴门北大街,西城,月坛,近地铁1号线南礼士路站,2
433,1111027374404,复兴门南大街,西城,木樨地,近地铁1号线军事博物馆站,1
434,1111027374406,复兴门外大街,西城,木樨地,近地铁1号线木樨地站,2
435,1111027374409,芳馨园,朝阳,国展,近地铁13号线柳芳站,2
436,1111027374415,方圆大厦,海淀,白石桥,近地铁4号线国家图书馆站,0
437,1111027374418,府右街,西城,西单,近地铁4号线灵境胡同站,0
438,1111027374420,府右街西巷,西城,西单,近地铁4号线西四站,0
439,1111027374422,福盈家园,朝阳,定福庄,近地铁6号线褡裢坡站,0
440,1111027374425,芳园里,朝阳,酒仙桥,近地铁14号线(东段)将台站,14
441,1111027374426,芳园南里,朝阳,酒仙桥,近地铁14号线(东段)将台站,1
442,1111027374427,芳园南里3号院,朝阳,酒仙桥,近地铁14号线(东段)将台站,0
443,1111027374428,芳园南里西区,朝阳,酒仙桥,近地铁14号线(东段)将台站,2
444,1111027374430,法源寺后街,西城,牛街,近地铁4号线菜市口站,0
445,1111027374431,法源寺前街平房,西城,牛街,近地铁4号线菜市口站,0
446,1111027374432,法源寺西里小区,西城,牛街,近地铁4号线菜市口站,6
447,1111027374434,芳园西里,朝阳,酒仙桥,近地铁14号线(东段)将台站,0
448,1111027374436,福怡苑,朝阳,定福庄,近地铁6号线褡裢坡站,4
449,1111027374444,福州馆前街,西城,陶然亭,近地铁7号线虎坊桥站,0
450,1111027374445,福州馆前街平房,西城,陶然亭,近地铁7号线虎坊桥站,0
451,1111027374446,汾州胡同,西城,宣武门,近地铁2号线和平门站,0
452,1111027374447,奋章胡同,东城,崇文门,近地铁5号线崇文门站,1
453,1111027374448,粉子胡同,西城,金融街,近地铁4号线灵境胡同站,0
454,1111027374449,粉子胡同30号院,西城,金融街,近地铁4号线灵境胡同站,0
455,1111027374450,粉子胡同3号院,西城,金融街,近地铁4号线灵境胡同站,0
456,1111027374451,粉子胡同7号院,西城,金融街,近地铁4号线灵境胡同站,0
457,1111027374452,富卓花园,西城,宣武门,近地铁2号线宣武门站,0
458,1111027374463,方舟苑二期,朝阳,望京,,8
459,1111027374464,方舟苑三期,朝阳,望京,,4
460,1111027374465,方舟苑一期,朝阳,望京,,6
461,1111027374466,国奥村,朝阳,奥林匹克公园,近地铁8号线森林公园南门站,13
462,1111027374468,公安大学,西城,木樨地,近地铁1号线木樨地站,0
463,1111027374469,公安大学青年公寓,西城,木樨地,近地铁1号线木樨地站,0
464,1111027374470,公安局宿舍,朝阳,南沙滩,近地铁15号线北沙滩站,5
465,1111027374471,公安局宿舍,海淀,清河,近地铁8号线永泰庄站,0
466,1111027374474,广安门北街,西城,长椿街,近地铁7号线广安门内站,0
467,1111027374475,广安门北街10号院,西城,长椿街,近地铁7号线广安门内站,0
468,1111027374478,广安门内大街,西城,牛街,近地铁7号线广安门内站,2
469,1111027374479,广安门南街,西城,白纸坊,,1
470,1111027374480,广安门外车站东街,西城,天宁寺,近地铁7号线达官营站,3
471,1111027374481,广安门外大街,西城,广安门,近地铁7号线达官营站,9
472,1111027374483,广安门外南街,西城,天宁寺,近地铁7号线达官营站,15
473,1111027374484,广安门外南街67号院,西城,天宁寺,,2
474,1111027374485,广安门小区,西城,广安门,近地铁7号线达官营站,1
475,1111027374486,广安西里,西城,宣武门,近地铁4号线菜市口站,0
476,1111027374487,广安小区,西城,广安门,,1
477,1111027374488,观澳园,海淀,清河,,12
478,1111027374489,广安苑二期,西城,天宁寺,近地铁7号线达官营站,4
479,1111027374491,广安苑三期,西城,天宁寺,近地铁7号线达官营站,0
480,1111027374492,广安苑一期,西城,天宁寺,近地铁7号线达官营站,1
481,1111027374498,广播大院,朝阳,双桥,,1
482,1111027374500,高巢,海淀,清河,近地铁8号线永泰庄站,4
483,1111027374501,管村10号,东城,西罗园,近地铁14号线(东段)永定门外站,1
484,1111027374502,管村26号院,东城,西罗园,近地铁14号线(东段)永定门外站,5
485,1111027374505,冠城北园,海淀,马甸,近地铁10号线健德门站,1
486,1111027374512,光彩国际公寓,朝阳,工体,近地铁6号线东大桥站,0
487,1111027374513,刚察胡同,东城,东四,近地铁5号线张自忠路站,0
488,1111027374514,光彩胡同,西城,金融街,近地铁1号线复兴门站,0
489,1111027374519,冠城名敦道,东城,广渠门,近地铁5号线磁器口站,14
490,1111027374522,冠城南园,海淀,马甸,近地铁10号线健德门站,3
491,1111027374529,格调,西城,马连道,近地铁7号线湾子站,9
492,1111027374530,关东店,朝阳,东大桥,近地铁10号线金台夕照站,0
493,1111027374531,关东店北街,朝阳,东大桥,近地铁6号线呼家楼站,1
494,1111027374532,关东店南街,朝阳,东大桥,近地铁10号线金台夕照站,3
495,1111027374535,贵都国际,西城,天宁寺,,0
496,1111027374537,国典华园,朝阳,安贞,近地铁10号线安贞门站,3
497,1111027374538,光大花园,海淀,万柳,近地铁10号线长春桥站,13
498,1111027374541,供电局宿舍家属楼,海淀,清河,,1
499,1111027374542,光大名筑,朝阳,亚运村小营,,6
500,1111027374543,光大水墨风景,海淀,万柳,近地铁4号线海淀黄庄站,4
501,1111027374544,高第小区,海淀,甘家口,近地铁6号线白石桥南站,3
502,1111027374548,国电中兴家园,西城,月坛,近地铁2号线阜成门站,0
503,1111027374549,高尔夫国际公寓,朝阳,农展馆,近地铁14号线(东段)朝阳公园站,0
504,1111027374551,国风北京二期,朝阳,望京,近地铁15号线望京东站,4
505,1111027374552,国风北京一期,朝阳,望京,近地铁15号线望京东站,5
506,1111027374554,国防大学家属楼,海淀,海淀北部新区,近地铁4号线安河桥北站,0
507,1111027374555,官房大院胡同,东城,灯市口,近地铁1号线王府井站,0
508,1111027374556,庚坊国际,海淀,北太平庄,近地铁10号线牡丹园站,2
509,1111027374557,国风上观,朝阳,望京,近地铁14号线(东段)望京南站,8
510,1111027374559,港沟小区,海淀,苏州桥,近地铁10号线苏州街站,0
511,1111027374561,光华东里,朝阳,CBD,近地铁1号线永安里站,0
512,1111027374562,广和东里,朝阳,劲松,近地铁7号线广渠门外站,0
513,1111027374568,国海广场,海淀,公主坟,近地铁1号线公主坟站,2
514,1111027374569,观湖国际,朝阳,朝阳公园,,15
515,1111027374570,观湖国际写字楼,朝阳,朝阳公园,,0
516,1111027374571,桂花胡同,东城,灯市口,近地铁5号线张自忠路站,0
517,1111027374572,感化胡同,西城,长椿街,近地铁2号线长椿街站,0
518,1111027374573,感化胡同14号院,西城,长椿街,近地铁2号线长椿街站,0
519,1111027374574,感化胡同1号院平房,西城,长椿街,近地铁2号线长椿街站,0
520,1111027374575,感化胡同3号院,西城,长椿街,近地铁2号线长椿街站,0
521,1111027374577,观河锦苑,西城,德胜门,近地铁2号线积水潭站,1
522,1111027374578,光华路,朝阳,红庙,近地铁10号线金台夕照站,0
523,1111027374579,广和路,朝阳,劲松,近地铁7号线广渠门外站,0
524,1111027374580,广和里,东城,广渠门,近地铁7号线广渠门外站,0
525,1111027374581,光华路12号院,朝阳,CBD,近地铁10号线金台夕照站,0
526,1111027374582,广和里八巷,东城,广渠门,近地铁7号线广渠门外站,0
527,1111027374583,广和里七巷,朝阳,劲松,近地铁7号线广渠门外站,0
528,1111027374585,光华里社区,朝阳,CBD,近地铁1号线永安里站,1
529,1111027374586,光辉里小区,朝阳,CBD,近地铁1号线大望路站,16
530,1111027374587,光辉南里,朝阳,CBD,近地铁1号线大望路站,11
531,1111027374588,广和南里,朝阳,劲松,近地铁10号线劲松站,0
532,1111027374589,广和南里二条,朝阳,劲松,近地铁10号线劲松站,0
533,1111027374590,国航宿舍,朝阳,芍药居,,2
534,1111027374591,广华轩,西城,广安门,近地铁7号线达官营站,7
535,1111027374592,光华欣居,朝阳,CBD,近地铁1号线大望路站,3
536,1111027374593,光华西里,朝阳,CBD,近地铁1号线永安里站,0
537,1111027374597,国际创展中心,朝阳,甘露园,近地铁6号线青年路站,1
538,1111027374599,公交党校宿舍,海淀,清河,近地铁8号线永泰庄站,0
539,1111027374600,国际港,朝阳,燕莎,近地铁机场线三元桥站,10
540,1111027374601,国际关系学院校内,海淀,颐和园,近地铁4号线西苑站,0
541,1111027374602,恭俭胡同,西城,西四,近地铁6号线北海北站,0
542,1111027374603,恭俭胡同四巷,西城,西四,近地铁6号线北海北站,0
543,1111027374605,国家计委宿舍,海淀,五棵松,近地铁1号线五棵松站,2
544,1111027374606,甘家口8号院,海淀,甘家口,近地铁9号线白堆子站,2
545,1111027374608,甘家口小区,海淀,甘家口,近地铁9号线白堆子站,21
546,1111027374611,国家气象局,海淀,白石桥,近地铁4号线国家图书馆站,2
547,1111027374613,挂甲屯,海淀,圆明园,近地铁4号线西苑站,0
548,1111027374615,观景园,海淀,清河,,4
549,1111027374616,高家园二区,朝阳,酒仙桥,近地铁14号线(东段)将台站,2
550,1111027374617,高家园四区,朝阳,酒仙桥,近地铁14号线(东段)望京南站,3
551,1111027374618,高家园三区,朝阳,酒仙桥,近地铁14号线(东段)望京南站,0
552,1111027374619,高家园五区,朝阳,酒仙桥,近地铁14号线(东段)望京南站,2
553,1111027374620,国际友谊花园,朝阳,国展,近地铁机场线三元桥站,6
554,1111027374621,高家园一区,朝阳,酒仙桥,近地铁14号线(东段)将台站,4
555,1111027374622,高家寨,西城,陶然亭,近地铁4号线北京南站站,0
556,1111027374625,鼓楼东大街,东城,地安门,,0
557,1111027374626,高斓大厦,朝阳,燕莎,近地铁14号线(东段)东风北桥站,2
558,1111027374627,观澜国际,海淀,四季青,近地铁10号线车道沟站,4
559,1111027374631,甘露家园,朝阳,甘露园,近地铁6号线青年路站,14
560,1111027374632,格林莱雅,朝阳,垡头,近地铁7号线欢乐谷景区站,7
561,1111027374634,高梁桥斜街44号院,海淀,西直门,近地铁2号线西直门站,0
562,1111027374635,高梁桥斜街丙40号院,海淀,西直门,,0
563,1111027374636,高梁桥斜街乙40号院,海淀,西直门,,4
564,1111027374637,甘露晴苑,朝阳,甘露园,近地铁6号线青年路站,8
565,1111027374642,鼓楼外大街,朝阳,马甸,近地铁8号线安德里北街站,6
566,1111027374643,鼓楼西大街,西城,六铺炕,近地铁2号线积水潭站,3
567,1111027374645,甘露西园,朝阳,十里堡,,0
568,1111027374646,观林园,海淀,清河,,8
569,1111027374647,甘露园东里,朝阳,甘露园,近地铁6号线青年路站,0
570,1111027374649,甘露园南里,朝阳,甘露园,近地铁1号线四惠东站,34
571,1111027374650,甘露园西里,朝阳,甘露园,近地铁1号线四惠东站,3
572,1111027374654,国美第一城3号院,朝阳,朝青,近地铁6号线青年路站,20
573,1111027374656,国美第一城2号院,朝阳,朝青,,16
574,1111027374657,观马胡同,东城,崇文门,近地铁5号线天坛东门站,0
575,1111027374658,干面胡同,东城,金宝街,近地铁5号线灯市口站,0
